P1_10,CODE_GENDER,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_20,AGE_EMPLOYED_20,counter,P1,P2,state,angle,c_P1_10,c_CODE_GENDER,c_CNT_FAM_MEMBERS,c_NAME_EDUCATION_TYPE,c_NAME_FAMILY_STATUS,c_AGE_20,c_AGE_EMPLOYED_20,a_P1_10,a_CODE_GENDER,a_CNT_FAM_MEMBERS,a_NAME_EDUCATION_TYPE,a_NAME_FAMILY_STATUS,a_AGE_20,a_AGE_EMPLOYED_20,alpha
1,F,3.0,Higher education,Married,40.0,20.0,203,0.9865750923824823,0.013424907617517662,0.0,0.0043740217669705804,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Married,40.0,25.0,52,0.9813306705099288,0.01866932949007114,0.0,0.001120439073312661,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Married,40.0,30.0,14,0.9884429675242742,0.011557032475725757,0.0,0.00030165667358417794,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#a1fc3d,#f9ba38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Married,40.0,35.0,2,0.9991781167600413,0.0008218832399587001,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#a1fc3d,#f66b18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Married,60.0,10.0,1,0.9980792955500694,0.001920704449930611,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#7a0402,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Married,60.0,15.0,1,0.9974422403264367,0.0025577596735632626,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#30123b,#fb8022,#7a0402,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,20.0,0.0,119,0.9586250532852327,0.041374946714767366,0.0,0.0025640817254655125,#DD5555,#30123b,#4666dd,#30123b,#30123b,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,20.0,5.0,46,0.9681687012324475,0.031831298767552585,0.0,0.0009911576417765847,#DD5555,#30123b,#4666dd,#30123b,#30123b,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,20.0,10.0,28,0.974997638362894,0.025002361637105983,0.0,0.0006033133471683559,#DD5555,#30123b,#4666dd,#30123b,#30123b,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,20.0,15.0,3,0.9958355663779564,0.004164433622043616,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#30123b,#30123b,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,0.0,34,0.9834172363740644,0.016582763625935578,0.0,0.0007325947787044321,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,5.0,7,0.9925956783236359,0.0074043216763640275,0.0,0.00015082833679208897,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,10.0,10,0.9944603298034067,0.005539670196593223,0.0,0.0002154690525601271,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,15.0,11,0.9907350960851867,0.009264903914813324,0.0,0.00023701595781613978,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,20.0,4,0.9891767159106044,0.010823284089395523,0.0,8.618762102405084e-05,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,40.0,25.0,2,0.9983568861625995,0.001643113837400486,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#30123b,#30123b,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,60.0,0.0,1,0.9897060015469225,0.010293998453077576,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#30123b,#30123b,#7a0402,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Separated,60.0,5.0,1,0.9925648004011979,0.007435199598802127,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#30123b,#30123b,#7a0402,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,20.0,0.0,83,0.9634895227392237,0.036510477260776324,0.0,0.001788393136249055,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,20.0,5.0,42,0.9638902935342283,0.03610970646577169,0.0,0.0009049700207525339,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,20.0,10.0,18,0.9713153815221295,0.028684618477870516,0.0,0.0003878442946082288,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,20.0,15.0,7,0.9696564160006359,0.030343583999364144,0.0,0.00015082833679208897,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,40.0,0.0,30,0.9634918907921765,0.03650810920782362,0.0,0.0006464071576803812,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,40.0,5.0,15,0.9802108549278794,0.01978914507212062,0.0,0.0003232035788401906,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,40.0,10.0,6,0.9837015503805754,0.016298449619424654,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,40.0,15.0,6,0.9856215318553222,0.014378468144677766,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Single / not married,40.0,20.0,2,0.9148474328696392,0.08515256713036085,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#30123b,#2ab9ed,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,20.0,0.0,11,0.9837877923835296,0.01621220761647043,0.0,0.00023701595781613978,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,20.0,5.0,3,0.9782293629811685,0.021770637018831553,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,20.0,10.0,4,0.9931538044663095,0.006846195533690532,0.0,8.618762102405084e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,0.0,10,0.9825985469942043,0.017401453005795646,0.0,0.0002154690525601271,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,5.0,4,0.9885115905519055,0.011488409448094452,0.0,8.618762102405084e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,10.0,2,0.9755466513139869,0.024453348686013118,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,15.0,2,0.9432104390947849,0.05678956090521506,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,20.0,4,0.9784358638568122,0.021564136143187727,0.0,8.618762102405084e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Higher education,Widow,40.0,25.0,1,0.9940081271788612,0.0059918728211387955,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#30123b,#a1fc3d,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,20.0,0.0,129,0.9522102367643537,0.04778976323564625,0.0,0.0027795507780256396,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,20.0,5.0,33,0.9520924572464622,0.04790754275353787,0.0,0.0007110478734484194,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,20.0,10.0,8,0.9875346622794248,0.0124653377205753,0.0,0.00017237524204810167,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,20.0,15.0,2,0.9976713307123969,0.002328669287603117,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,0.0,20,0.9670499219387741,0.03295007806122582,0.0,0.0004309381051202542,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,5.0,9,0.9862325505074961,0.013767449492503896,0.0,0.0001939221473041144,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,10.0,5,0.9922626312131211,0.00773736878687892,0.0,0.00010773452628006355,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,15.0,3,0.9875449977332421,0.012455002266757914,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,20.0,1,0.9944338905998816,0.005566109400118405,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Civil marriage,40.0,25.0,1,0.9979173044817218,0.002082695518278259,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#7a0402,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,20.0,0.0,643,0.9574193167578254,0.042580683242174525,0.0,0.013854660079616173,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,20.0,5.0,225,0.96482751450563,0.03517248549436997,0.0,0.004848053682602859,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,20.0,10.0,44,0.9705019152235195,0.029498084776480547,0.0,0.0009480638312645591,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,20.0,15.0,7,0.9838371863316845,0.016162813668315547,0.0,0.00015082833679208897,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,20.0,20.0,2,0.9902533526502288,0.009746647349771155,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#30123b,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,0.0,74,0.972809235057112,0.027190764942887927,0.0,0.0015944709889449407,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,5.0,61,0.962471422393007,0.03752857760699298,0.0,0.0013143612206167753,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,10.0,29,0.9767024261874526,0.02329757381254735,0.0,0.0006248602524243686,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,15.0,9,0.9837660996539793,0.016233900346020725,0.0,0.0001939221473041144,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,20.0,11,0.9851821484047151,0.014817851595284872,0.0,0.00023701595781613978,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,25.0,3,0.953217260232873,0.046782739767127025,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Married,40.0,30.0,1,0.9730919388906695,0.026908061109330524,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#fb8022,#a1fc3d,#f9ba38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,20.0,0.0,11,0.9455629889637613,0.05443701103623875,0.0,0.00023701595781613978,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,20.0,5.0,9,0.9826698985639748,0.017330101436025216,0.0,0.0001939221473041144,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,20.0,10.0,3,0.9796768058428317,0.02032319415716836,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,40.0,0.0,1,0.9929252113396634,0.007074788660336564,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,40.0,5.0,2,0.983300535285986,0.016699464714013998,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Separated,40.0,10.0,1,0.9691772425461969,0.030822757453803105,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#30123b,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Single / not married,20.0,0.0,13,0.9566899008031942,0.04331009919680577,0.0,0.00028010976832816526,#DD5555,#30123b,#4666dd,#2ab9ed,#2ab9ed,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Single / not married,20.0,5.0,2,0.9946774907977887,0.005322509202211392,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#2ab9ed,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Single / not married,20.0,10.0,1,0.992990177339471,0.007009822660528948,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#2ab9ed,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Single / not married,40.0,0.0,4,0.7621609558914452,0.2378390441085548,0.5,8.618762102405084e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#2ab9ed,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Widow,20.0,0.0,1,0.9844345609366096,0.015565439063390337,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#a1fc3d,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Widow,20.0,5.0,1,0.8791470279623451,0.12085297203765491,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#a1fc3d,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Incomplete higher,Widow,40.0,0.0,1,0.9830101851946973,0.01698981480530273,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#2ab9ed,#a1fc3d,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,20.0,0.0,21,0.9522459150009424,0.04775408499905755,0.0,0.00045248501037626693,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,20.0,5.0,6,0.9048206036394535,0.09517939636054645,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,20.0,10.0,3,0.9762262170736656,0.023773782926334436,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,20.0,20.0,1,0.8280715154390048,0.17192848456099513,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#30123b,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,40.0,0.0,6,0.9132587068275574,0.08674129317244254,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,40.0,5.0,2,0.9671052197429655,0.03289478025703461,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,40.0,10.0,2,0.9318618877641518,0.06813811223584826,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,40.0,15.0,1,0.9891906362995992,0.010809363700400778,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Civil marriage,40.0,20.0,1,0.9955026654569719,0.004497334543028119,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#7a0402,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,20.0,0.0,66,0.9496853513082459,0.05031464869175402,0.0,0.0014220957468968388,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,20.0,5.0,31,0.9445660720294754,0.05543392797052453,0.0,0.000667954062936394,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,20.0,10.0,6,0.9441473355875036,0.05585266441249645,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,20.0,15.0,3,0.9625759600065708,0.03742403999342934,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,0.0,20,0.9183842452014661,0.08161575479853392,0.0,0.0004309381051202542,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,5.0,12,0.9621438132877573,0.03785618671224271,0.0,0.00025856286307215253,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,10.0,6,0.8795058194021431,0.12049418059785688,0.0,0.00012928143153607627,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,15.0,3,0.9234738357759872,0.07652616422401272,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,20.0,3,0.7919667890428421,0.20803321095715788,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#1ae4b6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Married,40.0,25.0,2,0.9896660145151845,0.010333985484815502,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#fb8022,#a1fc3d,#c5ef33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Separated,20.0,0.0,5,0.9200551304488434,0.07994486955115664,0.0,0.00010773452628006355,#DD5555,#30123b,#4666dd,#a1fc3d,#30123b,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Separated,40.0,10.0,2,0.9973918773954882,0.0026081226045117385,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#30123b,#a1fc3d,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Single / not married,20.0,0.0,3,0.9764956573989266,0.023504342601073498,0.0,6.464071576803813e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#2ab9ed,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Single / not married,20.0,5.0,2,0.9786093438115575,0.0213906561884425,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#2ab9ed,#30123b,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Single / not married,20.0,10.0,2,0.9710168401364374,0.028983159863562643,0.0,4.309381051202542e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#2ab9ed,#30123b,#36a8f9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Single / not married,20.0,15.0,1,0.9979199483497864,0.0020800516502135847,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#2ab9ed,#30123b,#71fd5f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Single / not married,40.0,5.0,1,0.9527961384415844,0.04720386155841555,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#2ab9ed,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Widow,20.0,0.0,1,0.9683436755846463,0.031656324415353675,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#a1fc3d,#30123b,#30123b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F,3.0,Lower secondary,Widow,40.0,5.0,1,0.9895831803552274,0.010416819644772625,0.0,2.154690525601271e-05,#DD5555,#30123b,#4666dd,#a1fc3d,#a1fc3d,#a1fc3d,#4560d6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
